,Unnamed: 0,index,id,text,extended_tweet_full_text,unified_text,str_extended_tweet_full_text,str_text,polarity,subjectivity,text,polarity_confidence,subjectivity_confidence
270,334,294,8.896189709736878e+17,train fault.,0,train fault.,0,train fault.,negative,subjective,train fault.,0.7387685179710388,0.9307204612623586
271,335,295,8.896127609290629e+17,"Train delay at EW line towards tuas 

Waiting time is 12 mins #smrt",0,"Train delay at EW line towards tuas 

Waiting time is 12 mins #smrt",0,"Train delay at EW line towards tuas 

Waiting time is 12 mins #smrt",negative,subjective,"Train delay at EW line towards tuas 

Waiting time is 12 mins #smrt",0.9746355414390564,0.6561847187672314
272,336,296,8.894640727179918e+17,Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 m… https://t.co/KPPRx7PnUT,"Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 min delay 🤣

#limjunlong https://t.co/2JVBXruWZN","Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 min delay 🤣

#limjunlong https://t.co/2JVBXruWZN","Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 min delay 🤣

#limjunlong https://t.co/2JVBXruWZN",Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 m… https://t.co/KPPRx7PnUT,negative,objective,"Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 min delay 🤣

#limjunlong https://t.co/2JVBXruWZN",0.38523411750793457,0.6447915504668068
273,337,297,8.893164250886798e+17,"@SMRT_Singapore To go to, for a fault caused on your end. Here's to hoping my $4.80 lasts till i get to an MRT. &gt;_&lt; #dumbLRTthings #SMRTSG",0,"@SMRT_Singapore To go to, for a fault caused on your end. Here's to hoping my $4.80 lasts till i get to an MRT. &gt;_&lt; #dumbLRTthings #SMRTSG",0,"@SMRT_Singapore To go to, for a fault caused on your end. Here's to hoping my $4.80 lasts till i get to an MRT. &gt;_&lt; #dumbLRTthings #SMRTSG",negative,objective,"@SMRT_Singapore To go to, for a fault caused on your end. Here's to hoping my $4.80 lasts till i get to an MRT. &gt;_&lt; #dumbLRTthings #SMRTSG",0.9533881545066833,0.9997618670019479
274,338,298,8.892755408084132e+17,Just when will smrt stop having train breakdown so many times in a week,0,Just when will smrt stop having train breakdown so many times in a week,0,Just when will smrt stop having train breakdown so many times in a week,negative,subjective,Just when will smrt stop having train breakdown so many times in a week,0.6022719740867615,0.6629046874182556
275,339,300,8.884045437460929e+17,Train fault. No service at one north,0,Train fault. No service at one north,0,Train fault. No service at one north,negative,subjective,Train fault. No service at one north,0.9553738832473755,0.9783713067331444
276,340,301,8.883969039850414e+17,"Train fault... ""Will resume shortly"" I don't believe ur shortly mate.... https://t.co/6G5b2w6RnD",0,"Train fault... ""Will resume shortly"" I don't believe ur shortly mate.... https://t.co/6G5b2w6RnD",0,"Train fault... ""Will resume shortly"" I don't believe ur shortly mate.... https://t.co/6G5b2w6RnD",neutral,subjective,"Train fault... ""Will resume shortly"" I don't believe ur shortly mate.... https://t.co/6G5b2w6RnD",0.7968181371688843,1.0
277,341,302,8.88339236407001e+17,"""Hello aunty, Yes yes the train broke down that's why hakis will be a lil bit late"" 😂💗 https://t.co/Z9OUs5jGgI",0,"""Hello aunty, Yes yes the train broke down that's why hakis will be a lil bit late"" 😂💗 https://t.co/Z9OUs5jGgI",0,"""Hello aunty, Yes yes the train broke down that's why hakis will be a lil bit late"" 😂💗 https://t.co/Z9OUs5jGgI",neutral,subjective,"""Hello aunty, Yes yes the train broke down that's why hakis will be a lil bit late"" 😂💗 https://t.co/Z9OUs5jGgI",0.8535917401313782,1.0
278,342,303,8.882176871507968e+17,#smrt made me late for work again . Due to train fault . Blah blah blah,0,#smrt made me late for work again . Due to train fault . Blah blah blah,0,#smrt made me late for work again . Due to train fault . Blah blah blah,negative,subjective,#smrt made me late for work again . Due to train fault . Blah blah blah,0.9994812607765198,1.0
279,344,305,8.879110392153537e+17,Why is the train damn slow when we are late 😭,0,Why is the train damn slow when we are late 😭,0,Why is the train damn slow when we are late 😭,negative,subjective,Why is the train damn slow when we are late 😭,0.9752486348152161,1.0
280,345,306,8.875006438830776e+17,"Park the bus not the MRT.

Perhaps less breakdown... https://t.co/DfTpPypxjh",0,"Park the bus not the MRT.

Perhaps less breakdown... https://t.co/DfTpPypxjh",0,"Park the bus not the MRT.

Perhaps less breakdown... https://t.co/DfTpPypxjh",neutral,subjective,"Park the bus not the MRT.

Perhaps less breakdown... https://t.co/DfTpPypxjh",0.7721500396728516,0.9997969729293469
281,346,307,8.874648160209222e+17,"Im literally annoyed rn, whenever im early. The train's gonna be late!! Wtf fam 8mins wait tf?",0,"Im literally annoyed rn, whenever im early. The train's gonna be late!! Wtf fam 8mins wait tf?",0,"Im literally annoyed rn, whenever im early. The train's gonna be late!! Wtf fam 8mins wait tf?",negative,subjective,"Im literally annoyed rn, whenever im early. The train's gonna be late!! Wtf fam 8mins wait tf?",0.98099285364151,0.9999999325798973
282,347,308,8.869914192476897e+17,I sweat tmr gonna have a train delay,0,I sweat tmr gonna have a train delay,0,I sweat tmr gonna have a train delay,negative,subjective,I sweat tmr gonna have a train delay,0.7243041396141052,1.0
283,348,309,8.862422812540353e+17,@Namirzaa tsk tsk no wonder train delay again https://t.co/NSD7QIBJ7Z,0,@Namirzaa tsk tsk no wonder train delay again https://t.co/NSD7QIBJ7Z,0,@Namirzaa tsk tsk no wonder train delay again https://t.co/NSD7QIBJ7Z,negative,objective,@Namirzaa tsk tsk no wonder train delay again https://t.co/NSD7QIBJ7Z,0.9534136652946472,0.999252906117768
284,349,310,8.857649838495744e+17,No wonder MRT always breakdown.. look where all the tax money is spend on. https://t.co/RnJStiwWRg,0,No wonder MRT always breakdown.. look where all the tax money is spend on. https://t.co/RnJStiwWRg,0,No wonder MRT always breakdown.. look where all the tax money is spend on. https://t.co/RnJStiwWRg,neutral,subjective,No wonder MRT always breakdown.. look where all the tax money is spend on. https://t.co/RnJStiwWRg,0.5425949096679688,1.0
285,350,311,8.857208253824205e+17,"""This train has stopped here for a short while because the emergency button has been pressed. Please expect delay. We apologize...""🚨",0,"""This train has stopped here for a short while because the emergency button has been pressed. Please expect delay. We apologize...""🚨",0,"""This train has stopped here for a short while because the emergency button has been pressed. Please expect delay. We apologize...""🚨",negative,subjective,"""This train has stopped here for a short while because the emergency button has been pressed. Please expect delay. We apologize...""🚨",0.9812619090080261,1.0
286,351,312,8.856770267864269e+17,train delay la change train platform all aiyo,0,train delay la change train platform all aiyo,0,train delay la change train platform all aiyo,negative,subjective,train delay la change train platform all aiyo,0.5878313779830933,0.7416571209267974
287,352,313,8.856624835407135e+17,"fuck EWL srsly, always train fault",0,"fuck EWL srsly, always train fault",0,"fuck EWL srsly, always train fault",negative,objective,"fuck EWL srsly, always train fault",0.9936364889144897,0.98963264451572
288,353,314,8.856594700758057e+17,#SMRT EWL is not getting better this morning. I was just asked to alight the second time at City Hall MRT due to a train fault.,0,#SMRT EWL is not getting better this morning. I was just asked to alight the second time at City Hall MRT due to a train fault.,0,#SMRT EWL is not getting better this morning. I was just asked to alight the second time at City Hall MRT due to a train fault.,negative,subjective,#SMRT EWL is not getting better this morning. I was just asked to alight the second time at City Hall MRT due to a train fault.,0.710350751876831,1.0
289,354,315,8.85658623090729e+17,Stuck in a train fault yay,0,Stuck in a train fault yay,0,Stuck in a train fault yay,positive,subjective,Stuck in a train fault yay,0.9829163551330566,0.9715212244745233
290,355,316,8.856437405844357e+17,"Due to train fault ahead, this train will be delayed.  An estimated delay is 5mins.",0,"Due to train fault ahead, this train will be delayed.  An estimated delay is 5mins.",0,"Due to train fault ahead, this train will be delayed.  An estimated delay is 5mins.",negative,objective,"Due to train fault ahead, this train will be delayed.  An estimated delay is 5mins.",0.9886877536773682,0.9955885889107149
291,356,317,8.853473907853395e+17,"I 👏 give 👏 up 👏 on 👏 taking 👏 the 👏 train 👏  to 👏 work.

#rant #mrt #smrt #train #delay",0,"I 👏 give 👏 up 👏 on 👏 taking 👏 the 👏 train 👏  to 👏 work.

#rant #mrt #smrt #train #delay",0,"I 👏 give 👏 up 👏 on 👏 taking 👏 the 👏 train 👏  to 👏 work.

#rant #mrt #smrt #train #delay",negative,subjective,"I 👏 give 👏 up 👏 on 👏 taking 👏 the 👏 train 👏  to 👏 work.

#rant #mrt #smrt #train #delay",0.7174017429351807,1.0
292,357,318,8.853176364011479e+17,no ac no light &amp; train delay for so long help ☹️,0,no ac no light &amp; train delay for so long help ☹️,0,no ac no light &amp; train delay for so long help ☹️,negative,subjective,no ac no light &amp; train delay for so long help ☹️,0.9761348366737366,0.6743784445626229
293,358,319,8.852627347317801e+17,0620 and so many people queuing for the train alr. Hello don't tell me delay.,0,0620 and so many people queuing for the train alr. Hello don't tell me delay.,0,0620 and so many people queuing for the train alr. Hello don't tell me delay.,negative,subjective,0620 and so many people queuing for the train alr. Hello don't tell me delay.,0.8170057535171509,1.0
294,359,321,8.850945917449665e+17,Like it how 2 whole dprtmnts are mass ordering the nasi lemak burger and chendol. Ofc i had to join in the train. Hope no train breakdown😂,0,Like it how 2 whole dprtmnts are mass ordering the nasi lemak burger and chendol. Ofc i had to join in the train. Hope no train breakdown😂,0,Like it how 2 whole dprtmnts are mass ordering the nasi lemak burger and chendol. Ofc i had to join in the train. Hope no train breakdown😂,negative,subjective,Like it how 2 whole dprtmnts are mass ordering the nasi lemak burger and chendol. Ofc i had to join in the train. Hope no train breakdown😂,0.40671825408935547,1.0
295,360,322,8.850573184671046e+17,Train breakdown la ni la thn suddenly infront of my doorstep w chocolates😍😭😭😭😭😭😍😭😍😍😍😍😍😍😍😍,0,Train breakdown la ni la thn suddenly infront of my doorstep w chocolates😍😭😭😭😭😭😍😭😍😍😍😍😍😍😍😍,0,Train breakdown la ni la thn suddenly infront of my doorstep w chocolates😍😭😭😭😭😭😍😭😍😍😍😍😍😍😍😍,negative,subjective,Train breakdown la ni la thn suddenly infront of my doorstep w chocolates😍😭😭😭😭😭😍😭😍😍😍😍😍😍😍😍,0.5988004207611084,0.54286659570475
296,362,324,8.849450394696826e+17,@ajscene Everyday is a game of how long will the track/ train fault be.,0,@ajscene Everyday is a game of how long will the track/ train fault be.,0,@ajscene Everyday is a game of how long will the track/ train fault be.,negative,objective,@ajscene Everyday is a game of how long will the track/ train fault be.,0.8299692273139954,0.985376470878999
297,363,325,8.849448132331027e+17,SMRT should just announce business as usual when there is a train fault.,0,SMRT should just announce business as usual when there is a train fault.,0,SMRT should just announce business as usual when there is a train fault.,negative,objective,SMRT should just announce business as usual when there is a train fault.,0.8246103525161743,0.6579600112571633
298,364,326,8.849429216019251e+17,Long queue again due to signalling train fault in NSL. 😐😐🙄🙄🙄 https://t.co/s82ScRTHhn,0,Long queue again due to signalling train fault in NSL. 😐😐🙄🙄🙄 https://t.co/s82ScRTHhn,0,Long queue again due to signalling train fault in NSL. 😐😐🙄🙄🙄 https://t.co/s82ScRTHhn,neutral,objective,Long queue again due to signalling train fault in NSL. 😐😐🙄🙄🙄 https://t.co/s82ScRTHhn,0.7144014835357666,0.9878494192140255
299,365,327,8.849380664771502e+17,Looking at being only 30 mins late for work if the train starts working properly now,0,Looking at being only 30 mins late for work if the train starts working properly now,0,Looking at being only 30 mins late for work if the train starts working properly now,negative,objective,Looking at being only 30 mins late for work if the train starts working properly now,0.8245986104011536,0.9999976898598838
300,366,328,8.84935149179224e+17,"Train stopping for 5 mins every 200m as usual. 

Hey @SMRT_Singapore - the STOP signal is working yo.",0,"Train stopping for 5 mins every 200m as usual. 

Hey @SMRT_Singapore - the STOP signal is working yo.",0,"Train stopping for 5 mins every 200m as usual. 

Hey @SMRT_Singapore - the STOP signal is working yo.",negative,subjective,"Train stopping for 5 mins every 200m as usual. 

Hey @SMRT_Singapore - the STOP signal is working yo.",0.9801037311553955,1.0
301,367,329,8.845815170826117e+17,"Take your pick, @SMRT_Singapore! PA in the train says ""delay due to emergency button"". Next, an obstruction on the next station's doors?!",0,"Take your pick, @SMRT_Singapore! PA in the train says ""delay due to emergency button"". Next, an obstruction on the next station's doors?!",0,"Take your pick, @SMRT_Singapore! PA in the train says ""delay due to emergency button"". Next, an obstruction on the next station's doors?!",negative,objective,"Take your pick, @SMRT_Singapore! PA in the train says ""delay due to emergency button"". Next, an obstruction on the next station's doors?!",0.5862574577331543,0.99999999915329
302,368,330,8.845545647157248e+17,Train stop at Admiralty south bound platform for 3 mins. Expect delay with the door testing and the rain. #smrt #Singapore,0,Train stop at Admiralty south bound platform for 3 mins. Expect delay with the door testing and the rain. #smrt #Singapore,0,Train stop at Admiralty south bound platform for 3 mins. Expect delay with the door testing and the rain. #smrt #Singapore,negative,objective,Train stop at Admiralty south bound platform for 3 mins. Expect delay with the door testing and the rain. #smrt #Singapore,0.9239943027496338,0.9999999999901088
303,369,332,8.843767338555679e+17,I wanna go back but got train fault. I hope the odds are in my favour.,0,I wanna go back but got train fault. I hope the odds are in my favour.,0,I wanna go back but got train fault. I hope the odds are in my favour.,positive,subjective,I wanna go back but got train fault. I hope the odds are in my favour.,0.5063403248786926,1.0
304,370,333,8.843736853683487e+17,"missed the train, train fault, got stucked. what a day.",0,"missed the train, train fault, got stucked. what a day.",0,"missed the train, train fault, got stucked. what a day.",negative,objective,"missed the train, train fault, got stucked. what a day.",0.8737390637397766,0.9973081085935548
305,371,334,8.843725163989729e+17,Train fault again at Singapore's North-South Line. 😐😐,0,Train fault again at Singapore's North-South Line. 😐😐,0,Train fault again at Singapore's North-South Line. 😐😐,negative,objective,Train fault again at Singapore's North-South Line. 😐😐,0.6339609622955322,0.9999998958618106
306,372,335,8.843651910219735e+17,FML NOW I'M STUCK IN THE TRAIN FAULT,0,FML NOW I'M STUCK IN THE TRAIN FAULT,0,FML NOW I'M STUCK IN THE TRAIN FAULT,negative,subjective,FML NOW I'M STUCK IN THE TRAIN FAULT,0.8955737948417664,1.0
307,373,337,8.835794665507226e+17,pls pls pls no train delay or track fault today 😖😖😖😖,0,pls pls pls no train delay or track fault today 😖😖😖😖,0,pls pls pls no train delay or track fault today 😖😖😖😖,negative,objective,pls pls pls no train delay or track fault today 😖😖😖😖,0.9590920209884644,0.6994312940691445
308,374,338,8.83180706100265e+17,red line mrt u being a jerk when im super late for work 😡,0,red line mrt u being a jerk when im super late for work 😡,0,red line mrt u being a jerk when im super late for work 😡,negative,objective,red line mrt u being a jerk when im super late for work 😡,0.8061115741729736,0.9920929015173257
309,375,339,8.831525443226419e+17,lmao gonna be late because train ain't moving,0,lmao gonna be late because train ain't moving,0,lmao gonna be late because train ain't moving,negative,subjective,lmao gonna be late because train ain't moving,0.7366496324539185,0.9996412643049314
310,376,340,8.831273179790541e+17,"when there is train breakdown, there's also escalator breakdown?! 😱",0,"when there is train breakdown, there's also escalator breakdown?! 😱",0,"when there is train breakdown, there's also escalator breakdown?! 😱",positive,objective,"when there is train breakdown, there's also escalator breakdown?! 😱",0.4897032082080841,0.9395169093068971
311,377,341,8.831202193584947e+17,Fak la train delay. Annoying shit ever. How about just close down to train service for the whole day? It will be nicer. No one will be late.,0,Fak la train delay. Annoying shit ever. How about just close down to train service for the whole day? It will be nicer. No one will be late.,0,Fak la train delay. Annoying shit ever. How about just close down to train service for the whole day? It will be nicer. No one will be late.,negative,subjective,Fak la train delay. Annoying shit ever. How about just close down to train service for the whole day? It will be nicer. No one will be late.,0.9999411106109619,1.0
312,378,342,8.831170038373663e+17,Um aku kepanasan gile like its damn humid and im sweating in this mrt and it keeps on breaking down and im already late otw to work,0,Um aku kepanasan gile like its damn humid and im sweating in this mrt and it keeps on breaking down and im already late otw to work,0,Um aku kepanasan gile like its damn humid and im sweating in this mrt and it keeps on breaking down and im already late otw to work,negative,subjective,Um aku kepanasan gile like its damn humid and im sweating in this mrt and it keeps on breaking down and im already late otw to work,0.8499473333358765,1.0
313,379,343,8.825879376526172e+17,"North-South MRT line got breakdown ah?



#SMRT",0,"North-South MRT line got breakdown ah?



#SMRT",0,"North-South MRT line got breakdown ah?



#SMRT",neutral,objective,"North-South MRT line got breakdown ah?



#SMRT",0.5437047481536865,0.9908671774225156
314,380,344,8.82559256624382e+17,"Last week: Signal fault

This week: Train fault

Next week: Your fault",0,"Last week: Signal fault

This week: Train fault

Next week: Your fault",0,"Last week: Signal fault

This week: Train fault

Next week: Your fault",negative,subjective,"Last week: Signal fault

This week: Train fault

Next week: Your fault",0.9961113333702087,0.9986521903504978
315,381,345,8.825564697904947e+17,"Kagabi train fault,  ngaun nmn traffic.  Anyare na?",0,"Kagabi train fault,  ngaun nmn traffic.  Anyare na?",0,"Kagabi train fault,  ngaun nmn traffic.  Anyare na?",neutral,objective,"Kagabi train fault,  ngaun nmn traffic.  Anyare na?",0.8187831044197083,0.8483826856482334
316,382,346,8.823585457101701e+17,Even when it's 6am train smrt can fck up and delay 🙄👍🏽👍🏽.,0,Even when it's 6am train smrt can fck up and delay 🙄👍🏽👍🏽.,0,Even when it's 6am train smrt can fck up and delay 🙄👍🏽👍🏽.,negative,subjective,Even when it's 6am train smrt can fck up and delay 🙄👍🏽👍🏽.,0.9318022131919861,1.0
317,383,347,8.822246556915302e+17,"Due to congestion ahead,  this train will be delayed.  we are sorry for the inconvenience.  



Tlga?ngaun pa?kung kelan late ako umuwi?",0,"Due to congestion ahead,  this train will be delayed.  we are sorry for the inconvenience.  



Tlga?ngaun pa?kung kelan late ako umuwi?",0,"Due to congestion ahead,  this train will be delayed.  we are sorry for the inconvenience.  



Tlga?ngaun pa?kung kelan late ako umuwi?",negative,subjective,"Due to congestion ahead,  this train will be delayed.  we are sorry for the inconvenience.  



Tlga?ngaun pa?kung kelan late ako umuwi?",0.9474060535430908,1.0
318,384,348,8.821835139187753e+17,Kimak dah panas terik abeh train delay due to train door obstruction. Lanjiao uh smrt,0,Kimak dah panas terik abeh train delay due to train door obstruction. Lanjiao uh smrt,0,Kimak dah panas terik abeh train delay due to train door obstruction. Lanjiao uh smrt,negative,subjective,Kimak dah panas terik abeh train delay due to train door obstruction. Lanjiao uh smrt,0.91362065076828,1.0
319,385,349,8.819200486542049e+17,Shit lahh mrt delay,0,Shit lahh mrt delay,0,Shit lahh mrt delay,negative,subjective,Shit lahh mrt delay,0.9158470630645752,0.8503539818155319
320,386,350,8.807415838256454e+17,"Aiya train breakdown again.

.

.

.

#vsco #vscocam #lightroom #singapore #jookoon #ewl #greenline… https://t.co/3d9ggnUiJ0",0,"Aiya train breakdown again.

.

.

.

#vsco #vscocam #lightroom #singapore #jookoon #ewl #greenline… https://t.co/3d9ggnUiJ0",0,"Aiya train breakdown again.

.

.

.

#vsco #vscocam #lightroom #singapore #jookoon #ewl #greenline… https://t.co/3d9ggnUiJ0",neutral,objective,"Aiya train breakdown again.

.

.

.

#vsco #vscocam #lightroom #singapore #jookoon #ewl #greenline… https://t.co/3d9ggnUiJ0",0.7721285820007324,0.9999999999999998
321,387,351,8.805925920935772e+17,Thank God never wear uniform and take train. Train fault la..,0,Thank God never wear uniform and take train. Train fault la..,0,Thank God never wear uniform and take train. Train fault la..,negative,subjective,Thank God never wear uniform and take train. Train fault la..,0.9017332196235657,0.8564219677818435
322,388,352,8.805731424054926e+17,my gosh train delays train congestion track fault..............,0,my gosh train delays train congestion track fault..............,0,my gosh train delays train congestion track fault..............,negative,objective,my gosh train delays train congestion track fault..............,0.9772944450378418,0.9987800828143717
323,389,355,8.803207884815319e+17,"SINGAPORE: ""Wah, 30-minute delay for MRT, what kind of technology is this? The world is ending!"" NEW YORK: ""Hold my beer..."" #SingaporeLife",0,"SINGAPORE: ""Wah, 30-minute delay for MRT, what kind of technology is this? The world is ending!"" NEW YORK: ""Hold my beer..."" #SingaporeLife",0,"SINGAPORE: ""Wah, 30-minute delay for MRT, what kind of technology is this? The world is ending!"" NEW YORK: ""Hold my beer..."" #SingaporeLife",negative,subjective,"SINGAPORE: ""Wah, 30-minute delay for MRT, what kind of technology is this? The world is ending!"" NEW YORK: ""Hold my beer..."" #SingaporeLife",0.9086138010025024,0.9999999424575776
324,390,356,8.802159741625139e+17,Train fault again 😡,0,Train fault again 😡,0,Train fault again 😡,negative,objective,Train fault again 😡,0.7832245826721191,0.5965799280355069
325,391,357,8.802102563867073e+17,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down… https://t.co/dRfZkciWiT,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down #Singapore Good News for Grab https://t.co/1K1SdNMKyQ,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down #Singapore Good News for Grab https://t.co/1K1SdNMKyQ,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down #Singapore Good News for Grab https://t.co/1K1SdNMKyQ,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down… https://t.co/dRfZkciWiT,negative,subjective,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down #Singapore Good News for Grab https://t.co/1K1SdNMKyQ,0.9907686114311218,1.0
326,392,358,8.802053496214487e+17,No train disruption but the frequency is longer. Most of the people taking the NS line is going to be late for work. #smrt,0,No train disruption but the frequency is longer. Most of the people taking the NS line is going to be late for work. #smrt,0,No train disruption but the frequency is longer. Most of the people taking the NS line is going to be late for work. #smrt,negative,subjective,No train disruption but the frequency is longer. Most of the people taking the NS line is going to be late for work. #smrt,0.8341057300567627,0.9999955795474654
327,393,359,8.80201295893639e+17,"Naik train, train selalu ada fault, bila nak naik grab/uber surge price mahal, bila nak beli own transportation harga Nauzubillah.",0,"Naik train, train selalu ada fault, bila nak naik grab/uber surge price mahal, bila nak beli own transportation harga Nauzubillah.",0,"Naik train, train selalu ada fault, bila nak naik grab/uber surge price mahal, bila nak beli own transportation harga Nauzubillah.",negative,objective,"Naik train, train selalu ada fault, bila nak naik grab/uber surge price mahal, bila nak beli own transportation harga Nauzubillah.",0.8060259819030762,0.9999999768347138
328,394,360,8.800503567171052e+17,"&amp; they announce the next train will be here in 3 mins, but the current 'breakdown' train refused to leave. So how to get on the next train?",0,"&amp; they announce the next train will be here in 3 mins, but the current 'breakdown' train refused to leave. So how to get on the next train?",0,"&amp; they announce the next train will be here in 3 mins, but the current 'breakdown' train refused to leave. So how to get on the next train?",negative,subjective,"&amp; they announce the next train will be here in 3 mins, but the current 'breakdown' train refused to leave. So how to get on the next train?",0.649454653263092,1.0
329,395,361,8.800497783057939e+17,"Just as I was talking about the slow train, the train I'm taking suddenly 'breakdown' or what at Queenstown. All passengers forced to alight",0,"Just as I was talking about the slow train, the train I'm taking suddenly 'breakdown' or what at Queenstown. All passengers forced to alight",0,"Just as I was talking about the slow train, the train I'm taking suddenly 'breakdown' or what at Queenstown. All passengers forced to alight",negative,subjective,"Just as I was talking about the slow train, the train I'm taking suddenly 'breakdown' or what at Queenstown. All passengers forced to alight",0.9156121015548706,1.0
330,396,362,8.80037762505687e+17,The train fault again,0,The train fault again,0,The train fault again,negative,subjective,The train fault again,0.8319138288497925,0.999999726784353
331,397,363,8.800247053563576e+17,Train delay gtg 😭🙄,0,Train delay gtg 😭🙄,0,Train delay gtg 😭🙄,negative,objective,Train delay gtg 😭🙄,0.6085701584815979,0.6364129123980572
332,398,364,8.800227387353171e+17,JGN ADE MRT BREAKDOWN ON FRIDAY PLEASEE!!!!,0,JGN ADE MRT BREAKDOWN ON FRIDAY PLEASEE!!!!,0,JGN ADE MRT BREAKDOWN ON FRIDAY PLEASEE!!!!,positive,subjective,JGN ADE MRT BREAKDOWN ON FRIDAY PLEASEE!!!!,0.5507506728172302,0.9998259586493023
333,399,365,8.800109196940575e+17,train delay 🙃❤️,0,train delay 🙃❤️,0,train delay 🙃❤️,negative,unknown,train delay 🙃❤️,0.396009624004364,0.0
334,400,366,8.80009191129088e+17,"""Why late?""

""Train fault"" 

""Whose fault?""

""Train fault""",0,"""Why late?""

""Train fault"" 

""Whose fault?""

""Train fault""",0,"""Why late?""

""Train fault"" 

""Whose fault?""

""Train fault""",negative,objective,"""Why late?""

""Train fault"" 

""Whose fault?""

""Train fault""",0.9950265288352966,1.0
335,401,367,8.800059980180439e+17,"TRAIN SIGNAL FAULT. 



Additional waiting time of 30mins on NS line. https://t.co/iAV4KJsaoI",0,"TRAIN SIGNAL FAULT. 



Additional waiting time of 30mins on NS line. https://t.co/iAV4KJsaoI",0,"TRAIN SIGNAL FAULT. 



Additional waiting time of 30mins on NS line. https://t.co/iAV4KJsaoI",negative,subjective,"TRAIN SIGNAL FAULT. 



Additional waiting time of 30mins on NS line. https://t.co/iAV4KJsaoI",0.6206174492835999,0.9428806672977237
336,402,368,8.800059241143992e+17,"Asal balik keje lambat je train fault, asek train fault je balik keje lambat.",0,"Asal balik keje lambat je train fault, asek train fault je balik keje lambat.",0,"Asal balik keje lambat je train fault, asek train fault je balik keje lambat.",negative,objective,"Asal balik keje lambat je train fault, asek train fault je balik keje lambat.",0.9558046460151672,0.9999998844855134
337,403,369,8.800043929586074e+17,Everytime stayback ade train fault. Erghh,0,Everytime stayback ade train fault. Erghh,0,Everytime stayback ade train fault. Erghh,negative,subjective,Everytime stayback ade train fault. Erghh,0.8628908395767212,0.918455439793382
338,404,370,8.8000439098309e+17,No need to wear uniform leh. I just got a free ride cos train breakdown.,0,No need to wear uniform leh. I just got a free ride cos train breakdown.,0,No need to wear uniform leh. I just got a free ride cos train breakdown.,neutral,subjective,No need to wear uniform leh. I just got a free ride cos train breakdown.,0.5254902839660645,1.0
339,405,371,8.799960947798426e+17,cb la train breakdown,0,cb la train breakdown,0,cb la train breakdown,neutral,subjective,cb la train breakdown,0.6636489629745483,0.9433285960078818
340,406,372,8.799949199511142e+17,Good one @SMRT_Singapore. I leave Raffles Place MRT due to NSL delay and you charge me for the privilege of going nowhere and being delayed.,0,Good one @SMRT_Singapore. I leave Raffles Place MRT due to NSL delay and you charge me for the privilege of going nowhere and being delayed.,0,Good one @SMRT_Singapore. I leave Raffles Place MRT due to NSL delay and you charge me for the privilege of going nowhere and being delayed.,negative,subjective,Good one @SMRT_Singapore. I leave Raffles Place MRT due to NSL delay and you charge me for the privilege of going nowhere and being delayed.,0.9369126558303833,1.0
341,407,373,8.7999420402117e+17,Lol fucking suay TRAIN FAULT AGAIN AT JURONG CB,0,Lol fucking suay TRAIN FAULT AGAIN AT JURONG CB,0,Lol fucking suay TRAIN FAULT AGAIN AT JURONG CB,negative,objective,Lol fucking suay TRAIN FAULT AGAIN AT JURONG CB,0.8616904020309448,0.9921773804198475
342,408,374,8.799925266435155e+17,What a good timing for a train fault?????,0,What a good timing for a train fault?????,0,What a good timing for a train fault?????,negative,subjective,What a good timing for a train fault?????,0.904668390750885,0.9661546635046543
343,409,375,8.799093929334661e+17,Lame la fuck I'm always affected by train delays puabye sittings here for 20 minutes already knn always late cause of these nonsense,0,Lame la fuck I'm always affected by train delays puabye sittings here for 20 minutes already knn always late cause of these nonsense,0,Lame la fuck I'm always affected by train delays puabye sittings here for 20 minutes already knn always late cause of these nonsense,negative,subjective,Lame la fuck I'm always affected by train delays puabye sittings here for 20 minutes already knn always late cause of these nonsense,0.9985113739967346,1.0
